uid	taxid	organism	superkingdom	ph	temperature	pfam	lineage_identifiers	lineage_ranks	lineage_names
A0A267REG3	559104	Enterobacter sp.	Bacteria	7.03	30.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 547, 559104	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter sp. 10-1
A0A0J0IQF0	1659714	Enterobacter sp.	Bacteria	7.03	30.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 547, 1659714	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter sp. GN02600
A0A2T3BZ53	2109729	Enterobacter sp.	Bacteria	7.03	30.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 547, 2109729	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter sp. FS01
A0A0C5WDC9	1265478	Enterobacteriaceae bacterium	Bacteria	NA	26.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 191675, 36866, 1265478	root, no rank, superkingdom, phylum, class, order, family, no rank, no rank, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, unclassified Enterobacteriaceae, unclassified Enterobacteriaceae (miscellaneous), Enterobacteriaceae bacterium bta3-1
E5YJ45	469613	Enterobacteriaceae bacterium	Bacteria	NA	26.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 191675, 36866, 469613	root, no rank, superkingdom, phylum, class, order, family, no rank, no rank, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, unclassified Enterobacteriaceae, unclassified Enterobacteriaceae (miscellaneous), Enterobacteriaceae bacterium 9_2_54FAA
A0A2S0VCL8	2052938	Enterobacteriaceae bacterium	Bacteria	NA	26.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 191675, 36866, 2052938	root, no rank, superkingdom, phylum, class, order, family, no rank, no rank, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, unclassified Enterobacteriaceae, unclassified Enterobacteriaceae (miscellaneous), Enterobacteriaceae bacterium S05
L0M7M1	693444	Enterobacteriaceae bacterium	Bacteria	NA	26.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 191675, 36866, 693444	root, no rank, superkingdom, phylum, class, order, family, no rank, no rank, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, unclassified Enterobacteriaceae, unclassified Enterobacteriaceae (miscellaneous), Enterobacteriaceae bacterium strain FGI 57
A0A1A7T4K6	71452	Enterococcus raffinosus	Bacteria	7.1	37.0	NA	1, 131567, 2, 1783272, 1239, 91061, 186826, 81852, 1350, 71452	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus, Enterococcus raffinosus
A0A2X1LSR9	1158601	Enterococcus malodoratus	Bacteria	7.1	37.0	NA	1, 131567, 2, 1783272, 1239, 91061, 186826, 81852, 1350, 71451, 1158601	root, no rank, superkingdom, no rank, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus, Enterococcus malodoratus, Enterococcus malodoratus ATCC 43197
A0A0P7Z009	1666908	Erythrobacteraceae bacterium	Bacteria	NA	NA	NA	1, 131567, 2, 1224, 28211, 204457, 335929, 517744, 1666908	root, no rank, superkingdom, phylum, class, order, family, no rank, species	root, cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, unclassified Erythrobacteraceae, Erythrobacteraceae bacterium HL-111
A0A2T3RPU7	208962	Escherichia albertii	Bacteria	7.3	30.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 208962	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia albertii
A0A2S6P9Y1	208962	Escherichia albertii	Bacteria	7.3	30.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 208962	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia albertii
W0AYF0	1440052	Escherichia albertii	Bacteria	7.3	30.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 208962, 1440052	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia albertii, Escherichia albertii KF1
A0A1X3JR76	550693	Escherichia albertii	Bacteria	7.3	30.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 208962, 550693	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia albertii, Escherichia albertii B156
B1EGB1	502347	Escherichia albertii	Bacteria	7.3	30.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 208962, 502347	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia albertii, Escherichia albertii TW07627
P37339	83333	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 83333	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli K-12
A0A2X7WZ73	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A143DZ31	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A0J8VZY6	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
C3SYH2	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A027U7R6	NA	NA	NA	NA	NA	NA	NA	NA	NA
E1JCE8	679205	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 679205	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli MS 124-1
A0A026V971	1446704	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1314841, 1446704	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli O174:H8, Escherichia coli O174:H8 str. 04-3038
F4TJD1	656419	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 656419	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli M718
A0A080INM6	1444163	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1444163	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 1-250-04_S3_C2
A0A2Y0XCR7	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A163HQB6	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
V6FUS6	869678	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 869678	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 99.0741
L3P4A5	1182673	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1182673	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli KTE66
A0A1X3IIR9	550691	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 550691	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli E1114
A0A2Y0ZPX2	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A0J2BBE2	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2X7W5C2	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2X5HJV0	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2X6LBD3	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A0L6ZXC9	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
I2SNE0	869675	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 869675	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 1.2264
E0J5N9	566546	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 566546	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli W
W1WV69	1403943	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1403943	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli DORA_A_5_14_21
A0A0E0U267	696406	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 696406	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli UMNK88
A0A073H8R8	1444102	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1444102	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 5-366-08_S1_C3
A0A192CAJ5	941280	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 941280	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli O25b:H4
A0A073UUG5	1444047	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1444047	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 5-366-08_S1_C1
A0A0A8UI60	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0F6FB25	NA	NA	NA	NA	NA	NA	NA	NA	NA
I2WUP1	869687	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 869687	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 4.0967
A0A0L1C2J3	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2I6JXT3	562	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2I5SRX9	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A2I6F2V5	1444163	Escherichia coli	Bacteria	7.01	36.0	NA	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1444163	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli 1-250-04_S3_C2
A0A1M2U4X2	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
A0A271UE38	562	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562	root, no rank, superkingdom, phylum, class, order, family, genus, species	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli
K4XG77	1165939	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1163390, 1165939	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli O111:H11, Escherichia coli O111:H11 str. CVM9455
T9S834	1281269	Escherichia coli	Bacteria	7.01	36.0	PF01266	1, 131567, 2, 1224, 1236, 91347, 543, 561, 562, 1281269	root, no rank, superkingdom, phylum, class, order, family, genus, species, no rank	root, cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli UMEA 3718-1
