uid	ec
U5Q8Z7	1.1.3.6
A0A2P9EZI4	1.1.3.6
A0A1V2RHS4	1.1.3.6
G0PXD9	1.1.3.6
A0A1K2G2R6	1.1.3.6
A0A2P9FFW7	1.1.3.6
L7FHG6	1.1.3.6
F2R5J6	1.1.3.6
A7LGL0	1.1.3.6
D2AYD8	1.1.3.6
Q3ALD8	1.1.3.6
W6JV44	1.1.3.6
A0A0H2M794	1.1.3.6
A0A1V6DPH2	1.1.3.6
F0P237	1.1.3.6
A0A1V5LN00	1.1.3.6
A0A1V5J5R0	1.1.3.6
A0A2H6ELQ1	1.1.3.6
A0A2H6EYE7	1.1.3.6
A0A2H6HDP1	1.1.3.6
A0A2H6IZI3	1.1.3.6
A0A2H6B621	1.1.3.6
A0A160TUG5	1.1.3.6
A0A2P2CGC1	1.1.3.6
A0A1J5SZR9	1.1.3.6
A0A1J5QNW3	1.1.3.6
A0A1J5Q5K8	1.1.3.6
A0A1Y5PF92	1.1.3.6
A0A1Y5PJ17	1.1.3.6
A2R134	1.1.3.7
A2R0W2	1.1.3.7
A2QIB9	1.1.3.7
A2QH57	1.1.3.7
A2QK04	1.1.3.7
I7FDJ2	1.1.3.7
B4F335	1.1.3.7
B4F334	1.1.3.7
D3YBH4	1.1.3.7
O94219	1.1.3.7
Q9P928	1.1.3.7
A0A145Y386	1.1.3.7
A0A0F4Z705	1.1.3.7
F7S1R7	1.1.3.8
D4XSI6	1.1.3.8
C0VIB9	1.1.3.8
A0A0N1NL18	1.1.3.8
A0A0G3V0S0	1.1.3.8
A0A0J0YI73	1.1.3.8
A0A0N0N256	1.1.3.8
A0A0N1H630	1.1.3.8
A0A0N0ML90	1.1.3.8
W7INI2	1.1.3.8
A0A2P9IS71	1.1.3.8
G8SB08	1.1.3.8
C6WCI3	1.1.3.8
A0A1R4GCV0	1.1.3.8
A0A0H5CS89	1.1.3.8
Q9C614	1.1.3.8
Q6NQ66	1.1.3.8
Q9LYD8	1.1.3.8
Q9FM82	1.1.3.8
O81030	1.1.3.8
O81032	1.1.3.8
Q9FM84	1.1.3.8
A0A1R4FMI8	1.1.3.8
A0A0G8CLL3	1.1.3.8
A0A0G8F9Z1	1.1.3.8
A0A0G8ECN8	1.1.3.8
Q81IZ2	1.1.3.8
A0A2X0WAL6	1.1.3.8
A7GLB1	1.1.3.8
A0A0B5S6Z2	1.1.3.8
A0A1X6Q9G1	1.1.3.8
A0A1S8G6W1	1.1.3.8
N1LJG2	1.1.3.8
M1PFM3	1.1.3.8
C5C5G4	1.1.3.8
Q3ZC33	1.1.3.8
A0A1X6XU56	1.1.3.8
A0A1X6WZE1	1.1.3.8
A0A1X6WZA2	1.1.3.8
A0A0M9ULF4	1.1.3.8
A0A0M8KNQ2	1.1.3.8
A0A0M8KQU4	1.1.3.8
A0A0B9AK84	1.1.3.8
A0A1D7W8Q8	1.1.3.8
Q2YIX9	1.1.3.8
Q52JK8	1.1.3.8
Q8YCU0	1.1.3.8
J7JBJ3	1.1.3.8
A0A2X2Q272	1.1.3.8
Q390J8	1.1.3.8
Q391J9	1.1.3.8
A0A151SWE5	1.1.3.8
A0A151TY49	1.1.3.8
D5VLT9	1.1.3.8
A0A136P060	1.1.3.8
E0MUP1	1.1.3.8
C0XRD5	1.1.3.8
C2CKS7	1.1.3.8
A9KFF0	1.1.3.8
A0A088MS33	1.1.3.8
E3BBP8	1.1.3.8
F5SAW5	1.1.3.8
V5Z9C3	1.1.3.8
Q2JG59	1.1.3.8
A0A062X1T2	1.1.3.8
W9D6Q2	1.1.3.8
A0A0D8BEZ6	1.1.3.8
A0A0B2RAX8	1.1.3.8
A0A0B2Q9E0	1.1.3.8
A0A0B2PQN7	1.1.3.8
A0A0B2SW96	1.1.3.8
Q0BPS4	1.1.3.8
A0A1L3RLW2	1.1.3.8
A0A1L3REP9	1.1.3.8
W6IL53	1.1.3.8
K9JAG6	1.1.3.8
A0A2G9HYH9	1.1.3.8
A0A2G9FXE2	1.1.3.8
A0A2G9G1M4	1.1.3.8
A0A0K3B8Q2	1.1.3.8
D6U6R2	1.1.3.8
W5VX40	1.1.3.8
Q5ZT41	1.1.3.8
A0A1S8GEY5	1.1.3.8
Q4QE54	1.1.3.8
E9ARA9	1.1.3.8
A0A088RMZ1	1.1.3.8
A0A1R4HR86	1.1.3.8
B1HRA3	1.1.3.8
H8WAX9	1.1.3.8
M5FLZ5	1.1.3.8
A0A1R4JAC8	1.1.3.8
A0A1R4IST5	1.1.3.8
A2A017	1.1.3.8
P58710	1.1.3.8
A0A0N9XAQ2	1.1.3.8
A0A0A1FLS0	1.1.3.8
A0A0B8NPN9	1.1.3.8
D7B0R6	1.1.3.8
A0A1R3ULH7	1.1.3.8
A0A1M4E2A3	1.1.3.8
B2J020	1.1.3.8
B2J344	1.1.3.8
A0A1W7MD54	1.1.3.8
Q8EQI8	1.1.3.8
F3M725	1.1.3.8
M7MKV4	1.1.3.8
S5YQ45	1.1.3.8
A7HTX6	1.1.3.8
A7HXF5	1.1.3.8
H0E3U3	1.1.3.8
A0A067XNL8	1.1.3.8
W6VD16	1.1.3.8
A0A0D6SSY4	1.1.3.8
F4CYK6	1.1.3.8
A0A292YTD8	1.1.3.8
A3RPP1	1.1.3.8
P10867	1.1.3.8
A9WL67	1.1.3.8
G9A9S4	1.1.3.8
W6WS88	1.1.3.8
D5AQN9	1.1.3.8
W4A516	1.1.3.8
N1M667	1.1.3.8
A0A1P8YP93	1.1.3.8
B9S3D0	1.1.3.8
B9SVF9	1.1.3.8
B9SZT2	1.1.3.8
A4F5U2	1.1.3.8
K0JPQ0	1.1.3.8
U2EST4	1.1.3.8
Q90YK3	1.1.3.8
A0A0E0U9H7	1.1.3.8
D1C7X7	1.1.3.8
A0A109YLE2	1.1.3.8
A0A109YLD8	1.1.3.8
D3Q5Y2	1.1.3.8
A0A2X2LVI9	1.1.3.8
M9TNS6	1.1.3.8
F2RDU8	1.1.3.8
D2B5I4	1.1.3.8
Q8HXW0	1.1.3.8
A0A098GDT4	1.1.3.8
A0A2H1E687	1.1.3.8
D6Y3D9	1.1.3.8
I7KK15	1.1.3.8
A0A1V1PTU8	1.1.3.8
K2AY04	1.1.3.8
A0A2I6QLF1	1.1.3.8
A0A075G455	1.1.3.8
A0A075HNX4	1.1.3.8
A0A075FRM3	1.1.3.8
A0A0N0MXD2	1.1.3.9
A0A0N1GJT2	1.1.3.9
G8SEQ2	1.1.3.9
G8S1L6	1.1.3.9
G8SAE3	1.1.3.9
G3YEH3	1.1.3.9
B2IJV3	1.1.3.9
Q3JKN2	1.1.3.9
Q3JTE4	1.1.3.9
B5WUJ3	1.1.3.9
D5WMI0	1.1.3.9
A0A090HGN3	1.1.3.9
A0A151TXM6	1.1.3.9
A0A151TXM6	1.1.3.9
A0A1C3NXD4	1.1.3.9
A0A0C5CCL2	1.1.3.9
K9TXB3	1.1.3.9
F0UXP4	1.1.3.9
A0A099KQX3	1.1.3.9
B3R195	1.1.3.9
I0K1R9	1.1.3.9
Q0RQC7	1.1.3.9
D3D7I1	1.1.3.9
F8B3Q8	1.1.3.9
E6PBN4	1.1.3.9
V5NQ89	1.1.3.9
E6PBN5	1.1.3.9
E7CHE8	1.1.3.9
E6PBP0	1.1.3.9
E6PBN6	1.1.3.9
E6PBN7	1.1.3.9
A0A089QAB6	1.1.3.9
A0A0U1YLU5	1.1.3.9
E7CHE7	1.1.3.9
P0CS93	1.1.3.9
I1S2N3	1.1.3.9
E6PBP1	1.1.3.9
E6PBN9	1.1.3.9
A0A2G9GG97	1.1.3.9
A0A2G9GAE5	1.1.3.9
A0A2G9GUU3	1.1.3.9
A0A2G9GGD0	1.1.3.9
A0A2G9G7G0	1.1.3.9
A0A2G9G7F5	1.1.3.9
A0A2G9G3E7	1.1.3.9
A0A2G9HYB4	1.1.3.9
A0A2G9G6L0	1.1.3.9
A0A2G9I2C5	1.1.3.9
A0A2G9G7S6	1.1.3.9
A0A2G9HHK2	1.1.3.9
A0A2G9HDH2	1.1.3.9
A0A2G9H2Y9	1.1.3.9
D7BEW6	1.1.3.9
C5APK1	1.1.3.9
C7CIG3	1.1.3.9
A9W206	1.1.3.9
H1KPT3	1.1.3.9
A0A2N9AW07	1.1.3.9
C5AX47	1.1.3.9
H1KMW4	1.1.3.9
B0UJH3	1.1.3.9
Q4WH00	1.1.3.9
F9ZDM3	1.1.3.9
F9ZK57	1.1.3.9
A0A0B8NB79	1.1.3.9
A0A1I9Z7H0	1.1.3.9
B2IUG1	1.1.3.9
B1G9T6	1.1.3.9
A0A024GZ97	1.1.3.9
B9RYU4	1.1.3.9
B9RKL6	1.1.3.9
A0A2P6QUY2	1.1.3.9
A0A2P6P6I3	1.1.3.9
A0A2P6R352	1.1.3.9
A0A2P6R9I5	1.1.3.9
A0A2P6PYZ3	1.1.3.9
A0A2P6PNW5	1.1.3.9
A0A2P6R6A5	1.1.3.9
A0A2P6RJN4	1.1.3.9
A0A2P6Q009	1.1.3.9
A0A2P6PNW6	1.1.3.9
A0A2P6P450	1.1.3.9
A0A2P6R344	1.1.3.9
A0A2P6PZ08	1.1.3.9
A0A2P6PNW4	1.1.3.9
A0A075AVK5	1.1.3.9
U2E225	1.1.3.9
A0A2L0EMU8	1.1.3.9
M5CRB8	1.1.3.9
Q092H5	1.1.3.9
E2Q1I2	1.1.3.9
N0CMJ7	1.1.3.9
A0A2X2P863	1.1.3.9
A0A2X2NYH4	1.1.3.9
A0A1B2GI44	1.1.3.9
B8MB95	1.1.3.9
C5CYJ5	1.1.3.9
G2DAI4	1.1.3.9
